timestamp,value
1825,-0.8375
1826,-0.825
1827,-0.8125
1828,-0.8
1829,-0.775
1830,-0.75
1831,-0.7375
1832,-0.7125
1833,-0.6875
1834,-0.6625
1835,-0.6375
1836,-0.6125
1837,-0.5875
1838,-0.5625
1839,-0.525
1840,-0.5
1841,-0.475
1842,-0.45
1843,-0.4125
1844,-0.3375
1845,-0.35
1846,-0.325
1847,-0.2625
1848,-0.25
1849,-0.225
1850,-0.1875
1851,-0.1125
1852,-0.0875
1853,-0.0875
1854,-0.075
1855,0.0625
1856,0.0875
1857,0.1125
1858,0.1375
1859,0.1625
1860,0.1875
1861,0.2375
1862,0.275
1863,0.3
1864,0.325
1865,0.375
1866,0.4
1867,0.4375
1868,0.4625
1869,0.5
1870,0.525
1871,0.55
1872,0.575
1873,0.6125
1874,0.6375
1875,0.6625
1876,0.6875
1877,0.725
1878,0.7375
